animal_id,breed,sex,birth_weight_kg,withers_height_cm,chest_girth_cm,body_length_cm,colostrum_liters_first_week,early_health_score,ration_type,daily_dry_matter_intake_kg,disease_history_first_3m,weight_3m_kg,weight_6m_kg,weight_12m_kg
ANM-01644,Holstein,Male,35.1,64.7,78.3,70.5,14.5,5,standard,3.26,1,82.1,144.1,243.3
ANM-01645,Holstein,Male,40.4,77.3,89.7,74.8,21.9,3,high_energy,6.24,0,126.9,229.8,380.6
ANM-01646,Jersey,Female,29.5,67.8,81.7,73.5,11.9,2,standard,3.78,1,65.0,120.0,220.0
ANM-01647,Simmental,Male,44.9,75.4,101.2,76.1,20.5,5,high_energy,4.55,0,145.7,265.6,461.9
ANM-01648,Hereford,Male,38.4,70.4,76.4,68.2,18.7,3,standard,3.46,0,104.6,183.2,281.7
ANM-01649,Limuzin,Male,42.4,77.6,95.4,84.0,19.0,4,standard,4.24,0,121.0,184.3,331.1
ANM-01650,Hereford,Female,33.4,73.0,71.4,68.2,10.5,4,standard,3.79,0,98.7,179.5,303.1
ANM-01651,Simmental,Male,34.3,75.1,95.6,78.2,17.8,4,high_protein,5.35,0,116.3,218.3,374.8
ANM-01652,Simmental,Male,36.9,73.2,78.6,75.2,24.9,2,standard,5.32,0,107.3,194.6,299.6
ANM-01653,Simmental,Male,44.1,71.8,84.5,68.9,21.4,4,high_energy,4.65,0,139.7,243.2,405.5
ANM-01654,Holstein,Male,39.9,80.7,88.7,77.5,16.5,2,standard,4.72,0,102.7,194.7,317.4
ANM-01655,Limuzin,Male,38.6,79.4,87.6,72.7,20.3,5,standard,4.36,0,136.1,232.8,403.0
ANM-01656,Simmental,Male,41.6,82.8,95.7,77.6,21.3,3,standard,6.15,1,127.2,224.7,355.7
ANM-01657,Simmental,Male,42.1,83.9,94.9,78.7,23.6,3,high_protein,4.42,1,122.2,214.7,333.5
ANM-01658,Limuzin,Male,41.0,76.1,85.9,74.5,20.7,4,high_energy,5.74,0,139.1,254.5,424.7
ANM-01659,Simmental,Female,38.9,80.8,84.8,71.9,15.8,5,standard,5.37,0,113.6,200.7,336.7
ANM-01660,Holstein,Male,35.7,80.9,98.7,79.7,14.2,3,high_energy,6.14,0,111.4,223.6,393.7
ANM-01661,Holstein,Male,35.6,78.5,86.8,77.5,8.6,3,standard,5.11,1,88.2,159.3,254.4
ANM-01662,Angus,Female,31.9,71.3,68.2,69.9,15.2,4,standard,3.79,1,73.0,120.0,220.0
ANM-01663,Hereford,Female,35.9,69.7,78.5,64.0,24.2,5,high_energy,4.86,0,108.3,225.3,363.3
ANM-01664,Holstein,Female,40.3,74.0,88.1,69.8,25.9,4,standard,4.45,0,100.2,187.7,263.0
ANM-01665,Limuzin,Male,43.2,89.3,88.5,78.4,18.8,4,standard,3.52,0,133.2,222.2,368.8
ANM-01666,Limuzin,Male,31.9,78.6,78.9,65.2,9.0,3,high_energy,5.23,1,99.3,168.3,310.4
ANM-01667,Limuzin,Male,37.1,77.5,93.7,89.4,10.4,4,standard,4.36,0,122.3,217.3,362.7
ANM-01668,Simmental,Male,40.8,90.4,84.3,78.0,23.8,5,high_protein,5.73,0,126.2,233.0,394.0
ANM-01669,Holstein,Male,44.8,80.4,78.9,70.4,8.8,4,high_energy,3.9,0,113.1,211.9,360.3
ANM-01670,Limuzin,Female,40.4,79.4,86.5,72.2,15.6,2,high_protein,4.82,0,109.0,176.1,316.3
ANM-01671,Simmental,Male,40.7,78.3,88.5,76.6,15.8,4,high_energy,5.95,0,136.3,249.8,419.3
ANM-01672,Angus,Female,31.4,74.3,83.2,67.9,19.3,3,high_protein,5.81,0,95.3,184.9,334.6
ANM-01673,Hereford,Male,40.9,77.4,84.5,76.1,24.3,4,standard,6.03,1,113.7,198.0,303.3
ANM-01674,Holstein,Male,37.7,77.3,85.1,69.8,17.3,3,high_energy,5.55,0,107.7,212.1,376.8
ANM-01675,Hereford,Female,35.7,75.6,87.3,72.8,25.6,4,high_energy,5.56,0,113.3,215.2,365.9
ANM-01676,Limuzin,Female,34.6,71.8,87.9,72.9,18.0,3,high_protein,3.29,0,104.0,200.7,335.0
ANM-01677,Hereford,Male,37.5,72.0,86.7,71.9,8.2,4,standard,3.96,1,86.1,149.8,236.3
ANM-01678,Jersey,Female,26.0,71.0,77.9,65.0,12.7,4,high_energy,4.79,0,65.0,138.3,245.7
ANM-01679,Limuzin,Male,36.5,78.7,89.1,77.0,22.9,3,high_energy,6.84,0,135.4,240.5,404.9
ANM-01680,Jersey,Male,34.6,75.9,75.4,59.7,23.2,5,standard,3.68,0,88.6,165.1,273.3
ANM-01681,Hereford,Female,36.5,74.4,81.7,73.8,16.4,4,high_protein,5.79,1,105.7,171.0,288.2
ANM-01682,Hereford,Male,32.4,82.4,93.7,86.7,14.9,2,standard,4.44,0,96.5,193.3,297.9
ANM-01683,Hereford,Male,33.9,72.4,84.4,70.7,14.1,4,standard,4.73,0,102.6,196.1,328.9
ANM-01684,Simmental,Male,38.9,85.4,92.0,87.7,14.6,5,high_energy,6.28,0,135.2,266.2,460.8
ANM-01685,Holstein,Male,40.9,67.4,85.2,73.2,13.1,3,standard,4.08,1,93.4,175.3,273.9
ANM-01686,Simmental,Male,41.5,81.0,83.2,77.6,8.4,5,standard,4.7,0,114.8,204.6,349.4
ANM-01687,Jersey,Male,33.6,63.2,73.1,62.4,22.8,3,standard,4.51,1,66.2,124.0,220.0
ANM-01688,Jersey,Female,26.9,64.2,71.7,61.0,15.5,4,standard,4.94,1,65.0,133.7,220.0
ANM-01689,Angus,Female,37.2,78.6,73.8,66.2,21.9,3,high_energy,5.34,0,116.9,217.5,364.5
ANM-01690,Simmental,Male,39.9,78.9,80.7,59.8,22.8,4,high_protein,5.08,0,132.0,245.4,405.1
ANM-01691,Hereford,Male,39.4,81.5,82.1,70.3,14.6,3,high_energy,5.9,1,116.4,221.1,369.2
ANM-01692,Limuzin,Female,40.4,82.8,97.0,65.8,13.7,5,standard,3.0,0,106.6,193.0,297.6
ANM-01693,Simmental,Male,45.3,76.3,86.5,77.9,21.8,3,high_energy,5.88,0,142.9,264.3,436.6
ANM-01694,Hereford,Male,39.2,66.8,88.0,75.7,14.5,3,high_protein,4.92,0,116.1,232.5,372.2
ANM-01695,Angus,Female,33.7,75.5,94.9,67.9,19.4,5,high_energy,4.17,0,105.5,197.6,347.9
ANM-01696,Jersey,Male,34.8,60.4,73.6,64.6,14.4,4,standard,3.46,0,78.7,160.8,254.1
ANM-01697,Holstein,Male,39.3,79.9,92.5,68.0,11.4,5,standard,4.0,0,106.1,194.7,328.2
ANM-01698,Hereford,Male,33.7,76.9,82.3,81.0,22.9,2,high_protein,4.75,1,90.4,176.6,320.6
ANM-01699,Limuzin,Male,36.7,75.6,81.2,73.6,21.9,5,high_protein,5.31,0,136.2,241.8,425.2
ANM-01700,Hereford,Male,36.4,76.1,76.1,66.2,18.3,4,standard,3.97,0,105.2,178.7,317.1
ANM-01701,Limuzin,Female,42.7,82.8,90.5,73.6,20.0,2,high_protein,5.11,0,118.3,217.0,357.0
ANM-01702,Limuzin,Male,37.1,76.5,98.4,75.3,20.7,4,standard,3.94,0,116.2,199.2,333.1
ANM-01703,Simmental,Female,42.6,79.0,95.5,74.3,15.1,4,standard,4.57,0,117.9,193.3,301.7
ANM-01704,Angus,Female,36.2,65.7,75.3,63.1,25.5,4,high_energy,4.79,0,100.5,207.1,343.7
ANM-01705,Jersey,Male,27.5,67.2,76.9,60.7,9.3,3,high_energy,4.49,0,65.0,163.7,308.6
ANM-01706,Limuzin,Male,35.6,67.0,85.2,81.8,15.3,3,standard,4.3,0,103.8,191.9,333.1
ANM-01707,Holstein,Male,39.3,78.4,86.9,81.0,16.8,3,high_protein,4.34,0,95.7,158.6,306.1
ANM-01708,Simmental,Female,32.8,77.7,82.7,73.4,12.4,1,high_protein,5.33,0,88.1,178.9,324.8
ANM-01709,Limuzin,Male,36.9,77.2,91.1,78.0,14.9,4,standard,5.63,0,120.6,231.4,384.4
ANM-01710,Simmental,Female,44.9,88.5,96.9,81.9,24.0,1,high_energy,3.54,1,109.2,178.9,278.4
ANM-01711,Hereford,Female,33.9,76.2,76.6,72.3,13.5,5,high_energy,5.23,0,114.0,219.8,340.8
ANM-01712,Simmental,Female,37.8,80.6,91.3,85.9,13.3,4,high_energy,3.2,1,101.5,167.2,298.9
ANM-01713,Limuzin,Female,36.8,74.4,94.9,78.6,20.8,5,high_protein,4.63,0,134.2,228.2,362.9
ANM-01714,Limuzin,Female,39.3,77.1,93.6,82.9,20.8,5,high_energy,4.16,0,130.2,217.7,370.6
ANM-01715,Simmental,Female,31.0,76.0,76.3,70.5,19.1,5,standard,3.96,0,105.7,181.1,290.2
ANM-01716,Hereford,Female,30.7,73.8,90.1,71.5,24.4,3,standard,4.17,1,81.2,142.1,220.0
ANM-01717,Simmental,Female,36.6,79.9,97.9,77.3,15.9,1,high_protein,4.61,0,100.8,187.6,307.5
ANM-01718,Angus,Female,39.7,74.7,82.8,67.6,15.2,3,high_protein,4.46,0,100.3,194.6,302.3
ANM-01719,Angus,Female,33.5,68.7,73.2,69.0,9.4,2,standard,4.84,0,68.8,128.9,220.0
ANM-01720,Hereford,Male,37.3,74.0,84.6,79.9,16.8,1,standard,4.31,1,86.6,134.7,247.4
ANM-01721,Holstein,Female,34.1,66.3,80.0,70.0,13.2,5,high_energy,4.49,0,82.5,167.7,305.9
ANM-01722,Simmental,Male,32.6,78.2,80.4,79.7,19.5,2,standard,5.12,0,101.0,183.3,307.2
ANM-01723,Hereford,Female,27.4,72.1,74.9,75.1,12.1,4,standard,4.21,1,69.9,129.2,220.0
ANM-01724,Angus,Male,33.0,68.0,74.9,69.1,9.4,2,high_protein,3.7,0,79.2,151.4,291.2
ANM-01725,Jersey,Female,27.3,66.9,70.5,68.8,17.8,5,high_protein,4.68,1,65.0,138.2,220.0
ANM-01726,Holstein,Female,34.6,73.8,81.1,63.7,8.5,4,high_protein,5.4,1,79.7,141.8,248.2
ANM-01727,Simmental,Female,37.2,84.9,89.5,76.4,14.0,3,high_energy,6.03,1,120.2,222.4,367.6
ANM-01728,Limuzin,Male,42.6,75.6,81.9,83.4,21.6,4,standard,5.61,0,145.8,259.5,398.9
ANM-01729,Holstein,Female,38.6,76.5,94.6,84.1,21.7,1,high_protein,4.31,1,95.5,145.2,239.1
ANM-01730,Simmental,Female,40.4,77.0,89.8,89.2,16.7,4,standard,3.53,0,117.2,218.4,339.4
ANM-01731,Limuzin,Female,40.4,83.5,90.0,88.6,17.4,4,standard,4.18,0,121.4,209.7,359.7
ANM-01732,Holstein,Female,31.9,70.9,79.0,60.8,9.3,2,high_protein,4.42,0,67.6,145.2,264.7
ANM-01733,Hereford,Female,29.7,68.4,85.8,65.7,11.8,5,high_energy,5.4,0,95.8,194.0,334.1
ANM-01734,Simmental,Female,40.6,80.8,90.1,84.8,21.8,5,high_protein,4.4,0,117.9,215.8,346.0
ANM-01735,Limuzin,Male,42.2,82.2,97.6,88.2,21.8,5,standard,3.63,0,144.7,248.0,421.7
ANM-01736,Hereford,Female,31.4,66.5,93.1,70.4,14.8,3,high_protein,3.78,1,80.6,133.1,220.0
ANM-01737,Limuzin,Male,35.7,79.7,82.6,84.2,16.7,4,high_energy,4.77,0,114.4,220.0,392.4
ANM-01738,Holstein,Female,39.4,63.6,82.7,63.7,23.0,3,high_energy,5.37,0,98.5,193.6,329.4
ANM-01739,Jersey,Female,31.5,63.9,69.8,70.1,18.3,3,high_protein,4.93,0,65.0,148.5,277.0
ANM-01740,Hereford,Male,41.0,79.2,77.2,77.0,17.3,5,standard,4.71,1,115.4,201.6,336.3
ANM-01741,Simmental,Male,34.6,82.5,91.7,89.0,25.3,4,high_energy,4.78,0,125.9,236.9,402.4
ANM-01742,Simmental,Male,43.6,86.7,84.5,79.4,20.5,4,high_energy,6.04,0,152.4,268.5,446.1
ANM-01743,Holstein,Female,41.1,72.9,84.2,67.9,10.1,4,high_energy,5.74,0,97.5,189.0,326.3
ANM-01744,Limuzin,Male,35.2,71.7,85.9,81.3,8.9,1,high_protein,4.94,0,92.4,174.9,292.1
ANM-01745,Hereford,Male,32.1,73.4,84.7,74.9,15.8,5,high_energy,5.87,0,111.2,231.5,407.4
ANM-01746,Angus,Female,32.0,65.5,77.4,63.7,8.3,4,standard,3.89,1,76.6,126.8,220.0
ANM-01747,Hereford,Male,46.0,81.2,82.8,66.7,17.5,2,standard,2.57,1,98.5,155.0,228.1
ANM-01748,Jersey,Female,26.1,65.5,71.6,62.9,23.0,3,high_protein,5.33,1,65.0,129.5,220.0
ANM-01749,Jersey,Male,30.8,69.7,71.0,65.1,11.2,3,high_protein,3.7,0,65.7,146.2,268.4
ANM-01750,Jersey,Male,32.9,62.5,73.5,61.4,10.7,4,high_protein,3.24,0,71.3,151.6,274.4
ANM-01751,Angus,Male,33.1,75.6,82.5,69.2,9.2,2,standard,4.8,1,83.0,142.5,250.1
ANM-01752,Holstein,Male,36.3,80.6,87.3,77.9,22.9,4,standard,4.31,0,97.0,188.6,304.4
ANM-01753,Limuzin,Male,39.1,81.2,85.2,81.0,19.2,3,high_energy,5.38,0,131.3,241.1,418.8
ANM-01754,Hereford,Female,33.0,64.0,81.9,74.3,23.3,5,high_energy,3.72,0,106.9,196.8,326.5
ANM-01755,Simmental,Male,32.7,77.8,88.0,86.8,17.8,5,standard,3.95,0,113.7,219.0,370.6
ANM-01756,Angus,Male,36.8,67.9,79.5,71.6,13.7,2,high_energy,4.73,1,86.6,170.4,278.5
ANM-01757,Holstein,Male,42.6,71.2,81.1,76.8,25.3,4,standard,5.09,0,125.2,218.1,379.4
ANM-01758,Limuzin,Male,42.0,80.9,96.7,81.8,18.9,4,standard,5.79,0,144.0,251.7,436.0
ANM-01759,Limuzin,Female,37.8,64.6,89.7,70.9,14.0,5,standard,3.94,1,109.4,190.9,285.4
ANM-01760,Limuzin,Male,36.4,77.4,83.2,79.7,25.5,4,standard,4.89,0,124.4,221.7,375.7
ANM-01761,Simmental,Female,36.6,71.8,93.7,79.8,23.5,3,standard,3.36,0,121.1,199.8,322.0
ANM-01762,Holstein,Male,39.9,76.6,83.1,59.8,23.4,4,high_protein,3.8,0,106.3,206.5,330.3
ANM-01763,Holstein,Male,34.0,75.9,88.4,72.3,14.0,3,high_energy,3.63,0,80.7,173.1,303.4
ANM-01764,Holstein,Male,38.8,71.8,74.1,71.2,25.4,5,high_protein,4.84,0,111.2,209.7,363.5
ANM-01765,Holstein,Male,39.4,74.5,85.3,66.3,16.0,3,standard,4.75,0,103.4,187.1,351.1
ANM-01766,Holstein,Female,36.3,74.4,74.5,65.8,20.3,4,standard,5.17,1,96.0,161.8,235.9
ANM-01767,Limuzin,Male,38.8,74.8,85.4,70.4,13.7,4,standard,3.81,0,110.5,208.4,368.1
ANM-01768,Holstein,Male,41.2,70.8,84.7,70.8,16.3,5,high_energy,4.77,1,111.0,212.0,342.7
ANM-01769,Holstein,Female,35.7,71.3,86.7,73.7,22.4,3,standard,4.62,0,84.2,146.4,253.5
ANM-01770,Hereford,Female,31.2,68.7,69.5,65.4,15.2,4,high_energy,5.15,0,103.8,218.6,382.9
ANM-01771,Angus,Female,34.3,73.0,74.4,69.6,14.6,5,high_protein,2.54,0,97.2,171.9,311.5
ANM-01772,Hereford,Female,41.4,67.4,73.3,68.3,8.4,4,high_protein,4.24,0,98.7,194.7,327.5
ANM-01773,Angus,Female,32.9,68.9,77.7,67.4,24.7,4,standard,4.33,0,110.0,185.7,319.8
ANM-01774,Limuzin,Female,39.1,81.0,92.0,88.8,8.2,3,high_energy,5.2,1,111.4,175.6,279.1
ANM-01775,Angus,Female,35.4,68.4,75.4,69.9,17.1,2,standard,5.62,0,83.8,152.3,261.6
ANM-01776,Jersey,Male,25.7,64.0,80.8,64.3,18.8,3,standard,2.04,1,65.0,120.0,220.0
ANM-01777,Hereford,Female,33.8,74.1,83.0,85.6,11.2,5,high_energy,4.98,1,115.6,202.8,315.5
ANM-01778,Jersey,Male,31.2,64.3,74.4,62.1,22.0,4,high_energy,4.44,0,87.4,182.0,332.3
ANM-01779,Simmental,Female,44.0,80.3,89.7,78.2,23.0,3,high_energy,5.67,1,128.0,210.9,340.5
ANM-01780,Jersey,Female,32.1,64.4,79.1,64.0,22.8,5,standard,4.47,0,65.0,148.3,275.6
ANM-01781,Holstein,Male,41.1,69.6,73.3,71.1,12.5,4,high_protein,4.59,0,111.9,211.2,389.5
ANM-01782,Hereford,Female,36.8,68.8,80.8,72.0,21.2,5,high_protein,5.62,0,112.6,214.5,356.8
ANM-01783,Simmental,Female,36.8,68.3,80.6,70.4,11.9,4,standard,4.26,1,98.4,192.8,274.6
ANM-01784,Holstein,Male,36.3,85.4,82.7,84.2,16.6,5,high_protein,4.77,0,109.0,210.3,378.0
ANM-01785,Simmental,Male,36.2,75.6,82.7,71.9,25.9,3,standard,2.85,0,110.4,186.8,327.1
ANM-01786,Limuzin,Female,35.7,75.7,92.8,73.6,11.5,4,high_energy,6.86,0,114.5,229.6,401.8
ANM-01787,Simmental,Female,37.9,79.2,84.9,79.7,25.6,4,high_protein,4.83,0,117.0,218.4,366.2
ANM-01788,Angus,Male,32.0,74.7,81.1,64.6,9.7,2,high_protein,3.62,0,82.4,170.8,308.4
ANM-01789,Limuzin,Male,45.9,82.1,92.8,75.4,23.0,4,high_protein,4.82,0,135.7,245.3,391.7
ANM-01790,Holstein,Female,32.1,69.9,72.5,69.1,18.2,4,standard,4.5,0,99.3,194.6,291.7
ANM-01791,Hereford,Male,31.8,67.6,82.7,67.5,21.1,3,high_protein,3.97,1,83.2,169.5,279.6
ANM-01792,Simmental,Male,35.8,76.7,87.0,75.1,15.8,3,high_energy,6.24,0,113.1,226.2,397.9
ANM-01793,Holstein,Male,35.7,76.2,71.5,69.3,9.7,5,standard,5.2,0,98.1,187.7,332.2
ANM-01794,Angus,Male,38.8,79.6,84.6,83.4,12.0,2,standard,4.14,1,98.9,170.6,269.3
ANM-01795,Limuzin,Female,36.8,79.9,98.3,73.2,15.1,5,high_energy,5.67,0,126.2,226.6,358.4
ANM-01796,Simmental,Female,36.4,68.2,91.2,67.3,16.9,5,high_energy,4.71,0,108.3,214.5,327.1
ANM-01797,Angus,Female,29.6,70.3,68.6,67.1,13.4,2,high_energy,4.04,0,66.8,150.1,280.3
ANM-01798,Simmental,Female,38.9,79.9,82.0,75.4,9.4,3,high_protein,4.05,0,93.9,204.2,318.9
ANM-01799,Angus,Male,37.2,68.7,78.4,70.6,22.2,5,high_energy,4.53,0,121.1,243.7,404.3
ANM-01800,Angus,Male,31.3,75.2,78.9,74.2,13.8,3,standard,5.05,0,92.7,174.5,302.6
ANM-01801,Angus,Male,40.5,80.5,85.9,89.3,10.1,5,standard,5.14,0,126.1,223.3,359.2
ANM-01802,Angus,Male,33.3,77.4,89.7,78.1,18.2,4,high_energy,4.74,0,114.8,201.9,346.6
ANM-01803,Holstein,Male,37.1,80.1,85.1,72.4,13.1,4,high_energy,4.61,0,109.6,191.2,359.5
ANM-01804,Angus,Male,36.3,71.6,93.1,74.1,25.8,2,high_energy,5.75,0,108.5,216.5,377.5
ANM-01805,Angus,Male,30.9,73.6,73.4,70.5,14.3,4,high_energy,3.89,0,94.5,180.1,336.1
ANM-01806,Angus,Male,28.3,73.5,88.3,67.4,16.5,2,high_energy,5.69,0,93.2,213.4,387.1
ANM-01807,Holstein,Female,36.5,82.3,80.3,76.1,8.0,2,high_energy,5.28,0,83.3,182.8,320.5
ANM-01808,Jersey,Female,31.1,66.3,80.1,58.7,13.3,5,high_protein,3.65,0,65.0,135.5,250.0
ANM-01809,Simmental,Female,34.6,68.9,77.1,72.9,22.2,4,standard,3.92,0,98.1,174.0,286.1
ANM-01810,Holstein,Female,39.4,73.4,71.0,70.8,25.8,4,high_energy,5.72,0,112.8,227.9,398.0
ANM-01811,Simmental,Female,43.6,79.6,88.2,76.3,16.1,4,high_energy,4.65,1,110.5,205.4,334.1
ANM-01812,Jersey,Male,29.3,65.7,69.0,59.8,21.0,4,standard,3.01,0,65.0,127.4,243.9
ANM-01813,Hereford,Female,36.0,74.2,92.1,79.6,12.2,5,high_energy,5.93,0,123.1,219.4,362.0
ANM-01814,Simmental,Male,37.4,71.0,86.2,80.2,19.7,3,high_energy,5.11,0,111.1,215.1,382.1
ANM-01815,Hereford,Male,35.1,71.0,81.2,67.3,23.3,5,high_energy,4.48,0,124.8,237.6,374.1
ANM-01816,Angus,Male,30.9,75.7,91.2,80.3,21.6,5,high_energy,2.95,0,100.5,190.0,352.4
ANM-01817,Hereford,Male,35.1,78.1,77.4,74.8,23.9,2,standard,3.67,0,88.7,174.4,286.5
ANM-01818,Jersey,Male,33.1,70.0,78.0,66.9,13.4,5,standard,4.57,0,65.0,167.2,282.5
ANM-01819,Jersey,Female,32.6,68.9,85.1,66.0,22.5,4,standard,4.24,0,71.5,127.8,220.0
ANM-01820,Angus,Female,28.7,64.8,73.6,62.9,24.1,4,standard,4.68,0,91.8,169.1,284.6
ANM-01821,Limuzin,Female,31.6,77.4,80.4,70.2,23.1,4,high_energy,6.09,0,122.7,216.0,369.8
ANM-01822,Jersey,Female,27.3,61.0,72.6,66.5,8.6,5,high_protein,5.18,0,65.0,139.0,283.0
ANM-01823,Jersey,Male,35.5,73.3,69.5,60.1,13.2,1,high_energy,3.62,0,65.0,141.1,274.9
ANM-01824,Angus,Male,41.8,73.4,83.7,72.0,14.0,3,standard,5.03,1,101.1,169.8,273.7
ANM-01825,Hereford,Female,28.5,70.5,87.5,75.4,21.6,4,standard,4.54,0,89.8,176.0,267.0
ANM-01826,Holstein,Male,40.9,77.8,84.9,78.7,11.7,4,standard,4.57,1,102.4,177.4,250.4
ANM-01827,Jersey,Male,29.2,71.2,76.3,68.1,16.7,4,high_energy,6.43,0,87.2,196.4,342.5
ANM-01828,Jersey,Male,28.7,68.9,72.9,67.2,11.1,4,standard,3.23,0,65.0,135.0,220.1
ANM-01829,Limuzin,Female,41.8,83.3,88.8,85.1,8.0,1,high_energy,4.87,1,103.8,173.8,287.5
ANM-01830,Jersey,Female,32.9,68.6,72.5,74.5,17.1,5,high_energy,5.98,0,68.0,156.3,288.4
ANM-01831,Jersey,Male,31.9,61.5,72.8,64.1,12.3,3,high_energy,5.67,1,65.0,140.6,260.0
ANM-01832,Limuzin,Female,34.6,77.1,81.7,75.3,12.2,3,standard,4.4,0,98.5,183.8,286.4
ANM-01833,Jersey,Male,33.4,66.3,70.2,63.9,8.1,5,standard,3.92,0,65.0,124.6,238.4
ANM-01834,Holstein,Male,43.6,80.3,89.3,72.9,14.4,3,high_energy,5.29,0,120.2,230.4,372.4
ANM-01835,Holstein,Male,34.4,74.5,82.1,72.1,21.6,5,high_energy,5.64,0,107.0,208.6,373.0
ANM-01836,Holstein,Male,38.0,67.8,73.7,64.3,20.9,4,standard,4.6,0,105.1,193.8,341.1
ANM-01837,Holstein,Female,37.7,70.4,71.8,70.9,13.0,4,high_protein,4.94,0,92.7,165.0,284.6
ANM-01838,Jersey,Male,30.6,72.9,81.8,69.8,13.8,2,high_energy,4.81,0,67.4,152.4,294.3
ANM-01839,Hereford,Female,35.8,65.3,82.3,68.0,10.2,2,standard,4.05,0,93.8,170.9,248.2
ANM-01840,Hereford,Male,42.2,72.4,92.2,68.6,17.0,4,standard,4.73,0,124.2,227.1,341.6
ANM-01841,Holstein,Female,35.8,69.2,95.1,73.6,21.3,4,standard,3.65,0,90.9,153.0,259.8
ANM-01842,Angus,Female,33.9,78.0,83.9,81.7,24.2,3,standard,3.02,0,89.1,163.0,277.1
ANM-01843,Holstein,Female,35.1,77.0,84.5,77.6,20.8,4,standard,6.01,1,104.3,188.2,288.3
ANM-01844,Limuzin,Female,31.3,78.5,96.1,72.3,14.2,3,high_energy,5.06,1,107.8,181.6,330.2
ANM-01845,Holstein,Female,35.8,73.0,90.0,73.0,16.4,4,standard,3.84,1,89.4,146.2,220.0
ANM-01846,Angus,Male,35.9,75.7,89.9,75.5,20.9,3,high_protein,4.43,0,112.5,190.2,324.8
ANM-01847,Simmental,Female,38.0,80.0,89.4,76.4,8.3,1,high_protein,3.66,1,82.8,130.4,220.0
ANM-01848,Angus,Female,38.4,68.8,80.0,71.3,19.0,3,standard,5.16,1,101.2,170.7,272.5
ANM-01849,Simmental,Male,41.5,69.0,95.7,66.7,13.9,3,standard,3.88,1,97.7,176.5,270.9
ANM-01850,Hereford,Male,41.6,76.4,76.2,78.2,14.1,4,high_energy,4.78,1,115.9,199.0,317.8
ANM-01851,Simmental,Male,38.6,82.2,87.4,82.2,9.5,4,high_protein,4.04,0,105.8,229.8,387.4
ANM-01852,Limuzin,Male,41.9,78.3,89.9,76.8,24.9,1,high_protein,4.92,0,119.3,221.6,374.8
ANM-01853,Jersey,Male,29.6,64.7,69.8,65.2,20.4,3,standard,3.59,0,70.7,132.6,234.5
ANM-01854,Hereford,Male,36.5,83.9,96.0,74.0,22.1,4,standard,3.88,0,125.8,232.2,378.1
ANM-01855,Limuzin,Female,44.1,78.5,91.6,63.7,14.0,5,standard,4.76,0,126.4,205.4,331.9
ANM-01856,Limuzin,Male,38.6,81.9,87.8,88.4,14.9,3,high_protein,3.97,1,95.4,174.7,287.0
ANM-01857,Simmental,Female,40.5,81.3,76.6,67.0,19.2,4,high_energy,4.44,0,114.0,199.9,336.4
ANM-01858,Simmental,Male,36.8,74.7,87.5,65.1,15.7,4,high_energy,5.91,0,123.2,225.2,387.2
ANM-01859,Simmental,Female,34.2,78.7,84.7,83.1,12.7,5,high_energy,4.99,1,100.6,189.9,294.2
ANM-01860,Simmental,Male,39.8,71.9,84.4,75.4,19.4,3,standard,3.84,0,113.7,201.0,325.4
ANM-01861,Angus,Male,35.0,74.8,79.9,78.0,25.2,4,high_energy,5.22,0,118.5,245.5,414.7
ANM-01862,Limuzin,Male,31.6,82.6,88.2,82.4,24.9,4,standard,4.81,0,114.2,202.1,317.8
ANM-01863,Limuzin,Female,41.9,81.3,84.1,72.6,20.9,5,high_energy,7.22,0,142.3,245.8,435.2
ANM-01864,Jersey,Male,32.9,64.9,74.9,68.4,12.4,4,high_energy,5.76,0,74.3,169.4,320.5
ANM-01865,Angus,Female,31.7,71.7,84.9,78.1,22.2,3,high_energy,6.14,0,99.6,228.9,366.3
ANM-01866,Limuzin,Male,31.4,85.9,85.0,82.5,24.0,3,standard,4.82,1,115.6,202.7,344.4
ANM-01867,Limuzin,Female,35.9,71.1,76.5,63.4,24.3,4,high_protein,4.7,1,98.3,176.3,282.1
ANM-01868,Holstein,Male,36.4,75.9,92.4,68.0,17.8,3,high_energy,4.83,1,79.7,164.9,267.2
ANM-01869,Jersey,Female,31.1,62.3,76.4,58.7,12.7,4,standard,4.34,1,65.0,120.0,220.0
ANM-01870,Hereford,Male,32.8,62.8,70.5,68.4,9.2,3,standard,4.66,1,69.3,165.0,290.5
ANM-01871,Simmental,Male,32.4,75.9,84.3,66.7,8.6,5,high_energy,4.74,1,100.9,193.7,314.5
ANM-01872,Jersey,Male,29.2,63.4,72.4,68.9,18.5,5,standard,4.69,0,65.0,152.1,269.1
ANM-01873,Limuzin,Male,35.6,83.3,81.8,78.0,19.1,5,standard,5.67,1,120.1,217.8,341.5
ANM-01874,Limuzin,Male,34.8,79.2,91.9,76.3,18.3,4,standard,4.5,0,117.6,201.7,314.7
ANM-01875,Limuzin,Female,37.0,81.2,84.8,73.4,23.9,5,standard,4.84,0,128.9,212.6,347.9
ANM-01876,Hereford,Male,38.5,79.0,94.8,84.0,14.6,4,standard,2.74,0,114.3,196.4,331.9
ANM-01877,Simmental,Male,32.6,74.7,74.2,69.3,20.5,1,high_energy,5.51,0,94.6,206.2,375.3
